영역,교재,페이지,등급,등급명,사고사례,등급사유
반도체재료,LM1903060418_23v3_반도체용_박막_공정_가스_제조,107,2,형식적 언급,아니오,"안전 7건 [안전(5), 누출(2)], 구체적 조치 언급 없음"
반도체재료,LM1903060418_23v3_반도체용_박막_공정_가스_제조,109,2,형식적 언급,아니오,"안전 7건 [안전(4), 보건(2), MSDS(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060418_23v3_반도체용_박막_공정_가스_제조,110,2,형식적 언급,아니오,"안전 9건 [안전(6), 보건(2), 유해(1)], 조치 1건 [관리방법(1)] (구체적 대책 미흡)"
반도체재료,LM1903060418_23v3_반도체용_박막_공정_가스_제조,111,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 질식(1), 안전(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,15,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(1), 보건(1), 유해(1), MSDS(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,20,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(1), 보건(1), MSDS(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,21,2,형식적 언급,아니오,"안전 7건 [안전(3), 주의(2), 보건(1), 유의 사항(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,23,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(2), 질식(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,26,2,형식적 언급,아니오,"안전 13건 [위험(4), 사고(2), 안전(2), 화재(2), 주의(2)], 조치 1건 [예방(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,27,2,형식적 언급,아니오,"안전 6건 [위험(3), 폭발(2), 화재(1)], 조치 1건 [환기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,28,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 위험(2), 화재(1), 폭발(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,29,2,형식적 언급,아니오,"안전 23건 [위험(5), 화재(5), 안전(4), 보건(3), 폭발(3)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,30,2,형식적 언급,아니오,"안전 11건 [안전(4), 보건(2), MSDS(2), 주의(2), 유의 사항(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,31,2,형식적 언급,아니오,"안전 10건 [안전(4), 위험(3), 누출(2), MSDS(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,32,3,구체적 대책,아니오,"안전 20건 [안전(13), 폭발(2), 주의(2), 위험(1), 화재(1)] + 조치 5건 [환기(4), 예방(1)]"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,33,2,형식적 언급,아니오,"안전 6건 [안전(3), 위험(2), 사고(1)], 조치 3건 [방지(1), 안전장치(1), 차단(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,34,2,형식적 언급,아니오,"안전 9건 [주의(5), 위험(2), 화재(1), 폭발(1)], 조치 2건 [방지(1), 차단(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,35,2,형식적 언급,아니오,"안전 25건 [위험(14), 안전(5), 폭발(2), 주의(2), 화재(1)], 조치 3건 [방지(3)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,36,2,형식적 언급,아니오,"안전 24건 [위험(11), 폭발(6), 사고(4), 안전(3)], 조치 3건 [방지(2), 예방(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,37,2,형식적 언급,아니오,"안전 18건 [위험(4), 주의(4), 누출(3), 안전(2), 폭발(2)], 조치 2건 [예방(1), 환기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,38,3,구체적 대책,아니오,"안전 16건 [위험(9), 보호구(2), 화재(2), 유해(1), 누출(1)] + 조치 8건 [환기(4), 방지(3), 소화기(1)]"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,39,2,형식적 언급,아니오,"안전 19건 [위험(5), 누출(4), 안전(3), 폭발(2), 주의(2)], 조치 4건 [차단(2), 방지(1), 환기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,40,1,미흡·없음,아니오,"키워드 5건 (5건 이하): 주의(2), 안전(1), 위험(1), 화재(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,41,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 위험(1), 화재(1), 분진(1), 주의(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,42,2,형식적 언급,아니오,"안전 6건 [안전(4), 주의(2)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,43,2,형식적 언급,아니오,"안전 6건 [안전(4), 주의(2)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,44,1,미흡·없음,아니오,"키워드 5건 (5건 이하): 안전(2), 주의(2), 유해(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,45,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,47,2,형식적 언급,아니오,"안전 7건 [폭발(3), 주의(3), 위험(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,48,2,형식적 언급,아니오,"안전 12건 [폭발(3), 누출(3), 안전(2), 보건(1), 위험(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,49,2,형식적 언급,아니오,"안전 8건 [안전(3), 주의(3), 보건(1), 유의 사항(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,50,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 주의(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,52,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,54,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,56,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 주의(2), 진동(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,57,2,형식적 언급,아니오,"안전 9건 [폭발(4), 유해(3), 질식(1), 주의(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,60,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 폭발(3), 주의(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,61,1,미흡·없음,아니오,키워드 1건 (5건 이하): 폭발(1)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,62,1,미흡·없음,아니오,키워드 2건 (5건 이하): 위험(2)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,63,2,형식적 언급,아니오,"안전 6건 [안전(2), 보건(1), MSDS(1), 유의 사항(1), 주의(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,64,2,형식적 언급,아니오,"안전 15건 [안전(5), 유해(4), 주의(3), 질식(1), 보건(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,65,2,형식적 언급,아니오,"안전 12건 [화재(4), 위험(3), 누출(3), 폭발(2)], 조치 4건 [방지(2), 차단(2)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,66,2,형식적 언급,아니오,"안전 13건 [폭발(9), 위험(4)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,67,2,형식적 언급,아니오,"안전 12건 [위험(6), 안전(4), 화재(1), 주의(1)], 조치 2건 [예방(1), 환기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,68,2,형식적 언급,아니오,"안전 12건 [안전(5), 위험(4), 폭발(1), 누출(1), 주의(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,69,3,구체적 대책,아니오,"안전 7건 [안전(3), 누출(2), 폭발(1), 주의(1)] + 조치 12건 [환기(3), 방지(2), 착용(2), 보호복(2), 안전화(2)]"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,70,1,미흡·없음,아니오,키워드 2건 (5건 이하): 안전(2)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,71,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(1), 위험(1), 주의(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,72,2,형식적 언급,아니오,"안전 7건 [주의(3), 안전(2), 유해(2)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,73,2,형식적 언급,아니오,"안전 9건 [주의(4), 유해(3), 안전(2)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,74,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 보호구(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,75,1,미흡·없음,아니오,키워드 1건 (5건 이하): 위험(1)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,76,1,미흡·없음,아니오,키워드 1건 (5건 이하): 먼지(1)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,79,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(1), 보건(1), MSDS(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,80,2,형식적 언급,아니오,"안전 10건 [안전(5), 주의(2), 보건(1), 유해(1), 유의 사항(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,85,1,미흡·없음,아니오,키워드 1건 (5건 이하): 위험(1)
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,86,2,형식적 언급,아니오,"안전 6건 [안전(2), 사고(1), 보건(1), 위험(1), 주의(1)], 조치 3건 [환기(3)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,87,2,형식적 언급,아니오,"안전 6건 [안전(3), 누출(2), 보호구(1)], 조치 3건 [대처(1), 환기(1), 소화기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,88,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(2), 유해(1), 주의(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,89,2,형식적 언급,아니오,"안전 16건 [안전(7), 누출(4), 사고(2), 주의(2), 유해(1)], 조치 1건 [방지(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,90,2,형식적 언급,아니오,"안전 11건 [누출(6), 안전(4), 유해(1)], 조치 3건 [방지(2), 차단(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,91,2,형식적 언급,아니오,"안전 19건 [안전(6), 보건(5), 위험(1), 유해(1), 보호구(1)], 조치 3건 [응급조치(2), 대처(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,92,2,형식적 언급,아니오,"안전 33건 [안전(9), 위험(7), 유해(7), 보건(3), 누출(3)], 조치 3건 [예방(1), 응급조치(1), 착용(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,93,2,형식적 언급,아니오,"안전 7건 [안전(5), 위험(1), 감전(1)], 조치 1건 [예방(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,94,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(1), 보건(1), MSDS(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,95,2,형식적 언급,아니오,"안전 11건 [안전(4), 사고(2), 주의(2), 보건(1), 누출(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,97,2,형식적 언급,아니오,"안전 19건 [안전(7), 누출(5), 사고(4), 위험(1), 유해(1)], 조치 3건 [예방(1), 대처(1), 차단(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,98,2,형식적 언급,아니오,"안전 13건 [안전(6), 위험(3), 주의(2), 사고(1), 폭발(1)], 조치 1건 [환기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,99,3,구체적 대책,아니오,"안전 17건 [안전(6), 주의(4), 위험(2), 보건(1), 폭발(1)] + 조치 6건 [방지(5), 환기(1)]"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,100,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(2), 위험(1), 주의(1)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,101,2,형식적 언급,아니오,"안전 18건 [안전(6), 위험(4), 누출(3), 보건(2), 화재(2)], 조치 2건 [차단(1), 대피(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,102,2,형식적 언급,아니오,"안전 12건 [안전(4), 위험(3), 누출(2), 사고(1), 보건(1)], 조치 1건 [착용(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,103,2,형식적 언급,아니오,"안전 11건 [사고(5), 안전(2), 위험(2), 질식(1), 유해(1)], 조치 1건 [보호복(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,104,2,형식적 언급,아니오,"안전 15건 [누출(6), 화재(3), 안전(2), 폭발(2), 보건(1)], 조치 4건 [대피(3), 차단(1)] (구체적 대책 미흡)"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,105,2,형식적 언급,아니오,"안전 8건 [안전(4), 보건(1), 유해(1), 폭발(1), 누출(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,106,2,형식적 언급,아니오,"안전 13건 [안전(6), 보건(2), 유해(2), 누출(1), MSDS(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,107,2,형식적 언급,아니오,"안전 12건 [안전(7), 누출(3), 보건(1), 유의 사항(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,108,2,형식적 언급,아니오,"안전 7건 [안전(5), 보건(2)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,109,2,형식적 언급,아니오,"안전 6건 [안전(2), 보건(2), 유해(1), MSDS(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,110,2,형식적 언급,아니오,"안전 12건 [안전(7), 보건(3), 위험(1), 누출(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060419_23v3_반도체용_이온_주입_공정_가스_제조,111,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 질식(1), 안전(1)"
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,19,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(3), 위험(1)"
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,20,2,형식적 언급,아니오,"안전 8건 [안전(6), 위험(2)], 구체적 조치 언급 없음"
